JURISNAME,YEAR,count_Biofuel,count_Energy Storage,count_Natural Gas/Propane,count_Solar,count_Waste Gas,count_Wind,total_Biofuel,total_Energy Storage,total_Natural Gas/Propane,total_Solar,total_Waste Gas,total_Wind,GEOIDFQ
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US391597858299999
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US390477831699999
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US390837835899999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US391417854099999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US390897840099999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US390977842899999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US391597858299999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US390477831699999
Union Township,2013,1.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,10.2,0.0,0.0,0700000US390837835899999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391417854099999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390897840099999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390977842899999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391597858299999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390477831699999
Union Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390837835899999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US391417854099999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US390897840099999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US390977842899999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US391597858299999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US390477831699999
Union Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US390837835899999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US391417854099999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US390897840099999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US390977842899999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US391597858299999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US390477831699999
Union Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0700000US390837835899999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US391417854099999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US390897840099999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US390977842899999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US391597858299999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US390477831699999
Union Township,2020,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,86.72,0.0,0.0,0700000US390837835899999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US391417854099999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US390897840099999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US390977842899999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US391597858299999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US390477831699999
Union Township,2021,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.465,0.0,0.0,0700000US390837835899999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US391417854099999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US390897840099999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US390977842899999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US391597858299999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US390477831699999
Union Township,2022,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,0.0,0700000US390837835899999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US391417854099999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US390897840099999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US390977842899999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US391597858299999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US390477831699999
Union Township,2023,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0700000US390837835899999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US391417854099999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US390897840099999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US390977842899999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US391597858299999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US390477831699999
Union Township,2024,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.182,0.0,0.0,0700000US390837835899999
Unionville Center Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2022,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Unionville Center Village,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,1600000US3978834
Unionville Center Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3978834
Upper Arlington City,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,1600000US3979002
Upper Arlington City,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,1600000US3979002
Upper Arlington City,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979002
Upper Arlington City,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,1600000US3979002
Upper Arlington City,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3979002
Upper Arlington City,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,1600000US3979002
Upper Arlington City,2016,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1600000US3979002
Upper Arlington City,2017,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,1600000US3979002
Upper Arlington City,2018,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,1600000US3979002
Upper Arlington City,2019,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,147.7,0.0,0.0,1600000US3979002
Upper Arlington City,2020,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,1600000US3979002
Upper Arlington City,2021,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,210.049,0.0,0.0,1600000US3979002
Upper Arlington City,2022,0.0,2.0,0.0,30.0,0.0,0.0,0.0,11.52,0.0,260.53999999999996,0.0,0.0,1600000US3979002
Upper Arlington City,2023,0.0,2.0,0.0,43.0,0.0,0.0,0.0,30.36,0.0,374.865,0.0,0.0,1600000US3979002
Upper Arlington City,2024,0.0,4.0,0.0,34.0,0.0,0.0,0.0,24.2,0.0,246.12,0.0,0.0,1600000US3979002
Urbancrest Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3979100
Urbancrest Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,1600000US3979100
Urbancrest Village,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3979100
Urbancrest Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,1600000US3979100
Urbancrest Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Urbancrest Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979100
Utica Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1600000US3979114
Utica Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Utica Village,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,1600000US3979114
Utica Village,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,1600000US3979114
Utica Village,2023,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.84,0.0,22.72,0.0,0.0,1600000US3979114
Utica Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979114
Valleyview Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1600000US3979282
Valleyview Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1600000US3979282
Valleyview Village,2022,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3979282
Valleyview Village,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3979282
Violet Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0700000US390458020699999
Violet Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0700000US390458020699999
Violet Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0700000US390458020699999
Violet Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.31,0.0,0.0,0700000US390458020699999
Violet Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390458020699999
Violet Township,2024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.11,0.0,0.0,0700000US390458020699999
Waldo Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0700000US391018051499999
Waldo Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0700000US391018051499999
Waldo Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0700000US391018051499999
Waldo Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US391018051499999
Waldo Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0700000US391018051499999
Waldo Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0700000US391018051499999
Waldo Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391018051499999
Waldo Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,1600000US3980500
Waldo Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
Waldo Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3980500
